p,file,scenes,codec,frames_ts,BVP,fold
43,/p043/T1/video_ZIP_H264.mp4,T1,H264,/p043/T1/frames_timestamp.csv,/p043/T1/BVP.csv,2
43,/p043/T1/video_ZIP_MJPG.avi,T1,MJPG,/p043/T1/frames_timestamp.csv,/p043/T1/BVP.csv,2
43,/p043/T2/video_ZIP_H264.mp4,T2,H264,/p043/T2/frames_timestamp.csv,/p043/T2/BVP.csv,2
43,/p043/T2/video_ZIP_MJPG.avi,T2,MJPG,/p043/T2/frames_timestamp.csv,/p043/T2/BVP.csv,2
43,/p043/T3/video_ZIP_H264.mp4,T3,H264,/p043/T3/frames_timestamp.csv,/p043/T3/BVP.csv,2
43,/p043/T3/video_ZIP_MJPG.avi,T3,MJPG,/p043/T3/frames_timestamp.csv,/p043/T3/BVP.csv,2
44,/p044/E1/video_ZIP_H264.mp4,E1,H264,/p044/E1/frames_timestamp.csv,/p044/E1/BVP.csv,1
44,/p044/E1/video_ZIP_MJPG.avi,E1,MJPG,/p044/E1/frames_timestamp.csv,/p044/E1/BVP.csv,1
44,/p044/E2/video_ZIP_H264.mp4,E2,H264,/p044/E2/frames_timestamp.csv,/p044/E2/BVP.csv,1
44,/p044/E2/video_ZIP_MJPG.avi,E2,MJPG,/p044/E2/frames_timestamp.csv,/p044/E2/BVP.csv,1
44,/p044/E3/video_ZIP_H264.mp4,E3,H264,/p044/E3/frames_timestamp.csv,/p044/E3/BVP.csv,1
44,/p044/E3/video_ZIP_MJPG.avi,E3,MJPG,/p044/E3/frames_timestamp.csv,/p044/E3/BVP.csv,1
44,/p044/E4/video_ZIP_H264.mp4,E4,H264,/p044/E4/frames_timestamp.csv,/p044/E4/BVP.csv,1
44,/p044/E4/video_ZIP_MJPG.avi,E4,MJPG,/p044/E4/frames_timestamp.csv,/p044/E4/BVP.csv,1
44,/p044/E5/video_ZIP_H264.mp4,E5,H264,/p044/E5/frames_timestamp.csv,/p044/E5/BVP.csv,1
44,/p044/E5/video_ZIP_MJPG.avi,E5,MJPG,/p044/E5/frames_timestamp.csv,/p044/E5/BVP.csv,1
44,/p044/E6/video_ZIP_H264.mp4,E6,H264,/p044/E6/frames_timestamp.csv,/p044/E6/BVP.csv,1
44,/p044/E6/video_ZIP_MJPG.avi,E6,MJPG,/p044/E6/frames_timestamp.csv,/p044/E6/BVP.csv,1
44,/p044/R1/pictures_ZIP_RAW_RGB/00000000.png,R1,RGB,/p044/R1/frames_timestamp.csv,/p044/R1/BVP.csv,1
44,/p044/R1/video_ZIP_H264.mp4,R1,H264,/p044/R1/frames_timestamp.csv,/p044/R1/BVP.csv,1
44,/p044/R1/video_ZIP_MJPG.avi,R1,MJPG,/p044/R1/frames_timestamp.csv,/p044/R1/BVP.csv,1
44,/p044/R2/pictures_ZIP_RAW_RGB/00000000.png,R2,RGB,/p044/R2/frames_timestamp.csv,/p044/R2/BVP.csv,1
44,/p044/R2/video_ZIP_H264.mp4,R2,H264,/p044/R2/frames_timestamp.csv,/p044/R2/BVP.csv,1
44,/p044/R2/video_ZIP_MJPG.avi,R2,MJPG,/p044/R2/frames_timestamp.csv,/p044/R2/BVP.csv,1
44,/p044/R3/pictures_ZIP_RAW_RGB/00000000.png,R3,RGB,/p044/R3/frames_timestamp.csv,/p044/R3/BVP.csv,1
44,/p044/R3/video_ZIP_H264.mp4,R3,H264,/p044/R3/frames_timestamp.csv,/p044/R3/BVP.csv,1
44,/p044/R3/video_ZIP_MJPG.avi,R3,MJPG,/p044/R3/frames_timestamp.csv,/p044/R3/BVP.csv,1
44,/p044/R4/pictures_ZIP_RAW_RGB/00000000.png,R4,RGB,/p044/R4/frames_timestamp.csv,/p044/R4/BVP.csv,1
44,/p044/R4/video_ZIP_H264.mp4,R4,H264,/p044/R4/frames_timestamp.csv,/p044/R4/BVP.csv,1
44,/p044/R4/video_ZIP_MJPG.avi,R4,MJPG,/p044/R4/frames_timestamp.csv,/p044/R4/BVP.csv,1
44,/p044/T1/video_ZIP_H264.mp4,T1,H264,/p044/T1/frames_timestamp.csv,/p044/T1/BVP.csv,1
44,/p044/T1/video_ZIP_MJPG.avi,T1,MJPG,/p044/T1/frames_timestamp.csv,/p044/T1/BVP.csv,1
44,/p044/T2/video_ZIP_H264.mp4,T2,H264,/p044/T2/frames_timestamp.csv,/p044/T2/BVP.csv,1
44,/p044/T2/video_ZIP_MJPG.avi,T2,MJPG,/p044/T2/frames_timestamp.csv,/p044/T2/BVP.csv,1
44,/p044/T3/video_ZIP_H264.mp4,T3,H264,/p044/T3/frames_timestamp.csv,/p044/T3/BVP.csv,1
44,/p044/T3/video_ZIP_MJPG.avi,T3,MJPG,/p044/T3/frames_timestamp.csv,/p044/T3/BVP.csv,1
45,/p045/E1/video_ZIP_H264.mp4,E1,H264,/p045/E1/frames_timestamp.csv,/p045/E1/BVP.csv,2
45,/p045/E1/video_ZIP_MJPG.avi,E1,MJPG,/p045/E1/frames_timestamp.csv,/p045/E1/BVP.csv,2
45,/p045/E2/video_ZIP_H264.mp4,E2,H264,/p045/E2/frames_timestamp.csv,/p045/E2/BVP.csv,2
45,/p045/E2/video_ZIP_MJPG.avi,E2,MJPG,/p045/E2/frames_timestamp.csv,/p045/E2/BVP.csv,2
45,/p045/E3/video_ZIP_H264.mp4,E3,H264,/p045/E3/frames_timestamp.csv,/p045/E3/BVP.csv,2
45,/p045/E3/video_ZIP_MJPG.avi,E3,MJPG,/p045/E3/frames_timestamp.csv,/p045/E3/BVP.csv,2
45,/p045/E4/video_ZIP_H264.mp4,E4,H264,/p045/E4/frames_timestamp.csv,/p045/E4/BVP.csv,2
45,/p045/E4/video_ZIP_MJPG.avi,E4,MJPG,/p045/E4/frames_timestamp.csv,/p045/E4/BVP.csv,2
45,/p045/E5/video_ZIP_H264.mp4,E5,H264,/p045/E5/frames_timestamp.csv,/p045/E5/BVP.csv,2
45,/p045/E5/video_ZIP_MJPG.avi,E5,MJPG,/p045/E5/frames_timestamp.csv,/p045/E5/BVP.csv,2
45,/p045/E6/video_ZIP_H264.mp4,E6,H264,/p045/E6/frames_timestamp.csv,/p045/E6/BVP.csv,2
45,/p045/E6/video_ZIP_MJPG.avi,E6,MJPG,/p045/E6/frames_timestamp.csv,/p045/E6/BVP.csv,2
45,/p045/R1/pictures_ZIP_RAW_RGB/00000000.png,R1,RGB,/p045/R1/frames_timestamp.csv,/p045/R1/BVP.csv,2
45,/p045/R1/video_ZIP_H264.mp4,R1,H264,/p045/R1/frames_timestamp.csv,/p045/R1/BVP.csv,2
45,/p045/R1/video_ZIP_MJPG.avi,R1,MJPG,/p045/R1/frames_timestamp.csv,/p045/R1/BVP.csv,2
45,/p045/R2/pictures_ZIP_RAW_RGB/00000000.png,R2,RGB,/p045/R2/frames_timestamp.csv,/p045/R2/BVP.csv,2
45,/p045/R2/video_ZIP_H264.mp4,R2,H264,/p045/R2/frames_timestamp.csv,/p045/R2/BVP.csv,2
45,/p045/R2/video_ZIP_MJPG.avi,R2,MJPG,/p045/R2/frames_timestamp.csv,/p045/R2/BVP.csv,2
45,/p045/R3/pictures_ZIP_RAW_RGB/00000000.png,R3,RGB,/p045/R3/frames_timestamp.csv,/p045/R3/BVP.csv,2
45,/p045/R3/video_ZIP_H264.mp4,R3,H264,/p045/R3/frames_timestamp.csv,/p045/R3/BVP.csv,2
45,/p045/R3/video_ZIP_MJPG.avi,R3,MJPG,/p045/R3/frames_timestamp.csv,/p045/R3/BVP.csv,2
45,/p045/R4/pictures_ZIP_RAW_RGB/00000000.png,R4,RGB,/p045/R4/frames_timestamp.csv,/p045/R4/BVP.csv,2
45,/p045/R4/video_ZIP_H264.mp4,R4,H264,/p045/R4/frames_timestamp.csv,/p045/R4/BVP.csv,2
45,/p045/R4/video_ZIP_MJPG.avi,R4,MJPG,/p045/R4/frames_timestamp.csv,/p045/R4/BVP.csv,2
45,/p045/T1/video_ZIP_H264.mp4,T1,H264,/p045/T1/frames_timestamp.csv,/p045/T1/BVP.csv,2
45,/p045/T1/video_ZIP_MJPG.avi,T1,MJPG,/p045/T1/frames_timestamp.csv,/p045/T1/BVP.csv,2
45,/p045/T2/video_ZIP_H264.mp4,T2,H264,/p045/T2/frames_timestamp.csv,/p045/T2/BVP.csv,2
45,/p045/T2/video_ZIP_MJPG.avi,T2,MJPG,/p045/T2/frames_timestamp.csv,/p045/T2/BVP.csv,2
45,/p045/T3/video_ZIP_H264.mp4,T3,H264,/p045/T3/frames_timestamp.csv,/p045/T3/BVP.csv,2
45,/p045/T3/video_ZIP_MJPG.avi,T3,MJPG,/p045/T3/frames_timestamp.csv,/p045/T3/BVP.csv,2
46,/p046_/E1/video_ZIP_H264.mp4,E1,H264,/p046_/E1/frames_timestamp.csv,/p046_/E1/BVP.csv,1
46,/p046_/E1/video_ZIP_MJPG.avi,E1,MJPG,/p046_/E1/frames_timestamp.csv,/p046_/E1/BVP.csv,1
46,/p046_/E2/video_ZIP_H264.mp4,E2,H264,/p046_/E2/frames_timestamp.csv,/p046_/E2/BVP.csv,1
46,/p046_/E2/video_ZIP_MJPG.avi,E2,MJPG,/p046_/E2/frames_timestamp.csv,/p046_/E2/BVP.csv,1
46,/p046_/E3/video_ZIP_H264.mp4,E3,H264,/p046_/E3/frames_timestamp.csv,/p046_/E3/BVP.csv,1
46,/p046_/E3/video_ZIP_MJPG.avi,E3,MJPG,/p046_/E3/frames_timestamp.csv,/p046_/E3/BVP.csv,1
46,/p046_/E4/video_ZIP_H264.mp4,E4,H264,/p046_/E4/frames_timestamp.csv,/p046_/E4/BVP.csv,1
46,/p046_/E4/video_ZIP_MJPG.avi,E4,MJPG,/p046_/E4/frames_timestamp.csv,/p046_/E4/BVP.csv,1
46,/p046_/E5/video_ZIP_H264.mp4,E5,H264,/p046_/E5/frames_timestamp.csv,/p046_/E5/BVP.csv,1
46,/p046_/E5/video_ZIP_MJPG.avi,E5,MJPG,/p046_/E5/frames_timestamp.csv,/p046_/E5/BVP.csv,1
46,/p046_/E6/video_ZIP_H264.mp4,E6,H264,/p046_/E6/frames_timestamp.csv,/p046_/E6/BVP.csv,1
46,/p046_/E6/video_ZIP_MJPG.avi,E6,MJPG,/p046_/E6/frames_timestamp.csv,/p046_/E6/BVP.csv,1
46,/p046_/R1/pictures_ZIP_RAW_RGB/00000000.png,R1,RGB,/p046_/R1/frames_timestamp.csv,/p046_/R1/BVP.csv,1
46,/p046_/R1/video_ZIP_H264.mp4,R1,H264,/p046_/R1/frames_timestamp.csv,/p046_/R1/BVP.csv,1
46,/p046_/R1/video_ZIP_MJPG.avi,R1,MJPG,/p046_/R1/frames_timestamp.csv,/p046_/R1/BVP.csv,1
46,/p046_/R2/pictures_ZIP_RAW_RGB/00000000.png,R2,RGB,/p046_/R2/frames_timestamp.csv,/p046_/R2/BVP.csv,1
46,/p046_/R2/video_ZIP_H264.mp4,R2,H264,/p046_/R2/frames_timestamp.csv,/p046_/R2/BVP.csv,1
46,/p046_/R2/video_ZIP_MJPG.avi,R2,MJPG,/p046_/R2/frames_timestamp.csv,/p046_/R2/BVP.csv,1
46,/p046_/R3/pictures_ZIP_RAW_RGB/00000000.png,R3,RGB,/p046_/R3/frames_timestamp.csv,/p046_/R3/BVP.csv,1
46,/p046_/R3/video_ZIP_H264.mp4,R3,H264,/p046_/R3/frames_timestamp.csv,/p046_/R3/BVP.csv,1
46,/p046_/R3/video_ZIP_MJPG.avi,R3,MJPG,/p046_/R3/frames_timestamp.csv,/p046_/R3/BVP.csv,1
46,/p046_/R4/pictures_ZIP_RAW_RGB/00000000.png,R4,RGB,/p046_/R4/frames_timestamp.csv,/p046_/R4/BVP.csv,1
46,/p046_/R4/video_ZIP_H264.mp4,R4,H264,/p046_/R4/frames_timestamp.csv,/p046_/R4/BVP.csv,1
46,/p046_/R4/video_ZIP_MJPG.avi,R4,MJPG,/p046_/R4/frames_timestamp.csv,/p046_/R4/BVP.csv,1
46,/p046_/T1/video_ZIP_H264.mp4,T1,H264,/p046_/T1/frames_timestamp.csv,/p046_/T1/BVP.csv,1
46,/p046_/T1/video_ZIP_MJPG.avi,T1,MJPG,/p046_/T1/frames_timestamp.csv,/p046_/T1/BVP.csv,1
46,/p046_/T2/video_ZIP_H264.mp4,T2,H264,/p046_/T2/frames_timestamp.csv,/p046_/T2/BVP.csv,-1
46,/p046_/T2/video_ZIP_MJPG.avi,T2,MJPG,/p046_/T2/frames_timestamp.csv,/p046_/T2/BVP.csv,-1
47,/p047/E1/video_ZIP_H264.mp4,E1,H264,/p047/E1/frames_timestamp.csv,/p047/E1/BVP.csv,4
47,/p047/E1/video_ZIP_MJPG.avi,E1,MJPG,/p047/E1/frames_timestamp.csv,/p047/E1/BVP.csv,4
47,/p047/E2/video_ZIP_H264.mp4,E2,H264,/p047/E2/frames_timestamp.csv,/p047/E2/BVP.csv,4
47,/p047/E2/video_ZIP_MJPG.avi,E2,MJPG,/p047/E2/frames_timestamp.csv,/p047/E2/BVP.csv,4
47,/p047/E3/video_ZIP_H264.mp4,E3,H264,/p047/E3/frames_timestamp.csv,/p047/E3/BVP.csv,4
47,/p047/E3/video_ZIP_MJPG.avi,E3,MJPG,/p047/E3/frames_timestamp.csv,/p047/E3/BVP.csv,4
47,/p047/E4/video_ZIP_H264.mp4,E4,H264,/p047/E4/frames_timestamp.csv,/p047/E4/BVP.csv,4
47,/p047/E4/video_ZIP_MJPG.avi,E4,MJPG,/p047/E4/frames_timestamp.csv,/p047/E4/BVP.csv,4
47,/p047/E5/video_ZIP_H264.mp4,E5,H264,/p047/E5/frames_timestamp.csv,/p047/E5/BVP.csv,4
47,/p047/E5/video_ZIP_MJPG.avi,E5,MJPG,/p047/E5/frames_timestamp.csv,/p047/E5/BVP.csv,4
47,/p047/E6/video_ZIP_H264.mp4,E6,H264,/p047/E6/frames_timestamp.csv,/p047/E6/BVP.csv,4
47,/p047/E6/video_ZIP_MJPG.avi,E6,MJPG,/p047/E6/frames_timestamp.csv,/p047/E6/BVP.csv,4
47,/p047/R1/pictures_ZIP_RAW_RGB/00000000.png,R1,RGB,/p047/R1/frames_timestamp.csv,/p047/R1/BVP.csv,4
47,/p047/R1/video_ZIP_H264.mp4,R1,H264,/p047/R1/frames_timestamp.csv,/p047/R1/BVP.csv,4
47,/p047/R1/video_ZIP_MJPG.avi,R1,MJPG,/p047/R1/frames_timestamp.csv,/p047/R1/BVP.csv,4
47,/p047/R2/pictures_ZIP_RAW_RGB/00000000.png,R2,RGB,/p047/R2/frames_timestamp.csv,/p047/R2/BVP.csv,4
47,/p047/R2/video_ZIP_H264.mp4,R2,H264,/p047/R2/frames_timestamp.csv,/p047/R2/BVP.csv,4
47,/p047/R2/video_ZIP_MJPG.avi,R2,MJPG,/p047/R2/frames_timestamp.csv,/p047/R2/BVP.csv,4
47,/p047/R3/pictures_ZIP_RAW_RGB/00000000.png,R3,RGB,/p047/R3/frames_timestamp.csv,/p047/R3/BVP.csv,4
47,/p047/R3/video_ZIP_H264.mp4,R3,H264,/p047/R3/frames_timestamp.csv,/p047/R3/BVP.csv,4
47,/p047/R3/video_ZIP_MJPG.avi,R3,MJPG,/p047/R3/frames_timestamp.csv,/p047/R3/BVP.csv,4
47,/p047/R4/pictures_ZIP_RAW_RGB/00000000.png,R4,RGB,/p047/R4/frames_timestamp.csv,/p047/R4/BVP.csv,4
47,/p047/R4/video_ZIP_H264.mp4,R4,H264,/p047/R4/frames_timestamp.csv,/p047/R4/BVP.csv,4
47,/p047/R4/video_ZIP_MJPG.avi,R4,MJPG,/p047/R4/frames_timestamp.csv,/p047/R4/BVP.csv,4
47,/p047/T1/video_ZIP_H264.mp4,T1,H264,/p047/T1/frames_timestamp.csv,/p047/T1/BVP.csv,4
47,/p047/T1/video_ZIP_MJPG.avi,T1,MJPG,/p047/T1/frames_timestamp.csv,/p047/T1/BVP.csv,4
47,/p047/T2/video_ZIP_H264.mp4,T2,H264,/p047/T2/frames_timestamp.csv,/p047/T2/BVP.csv,4
47,/p047/T2/video_ZIP_MJPG.avi,T2,MJPG,/p047/T2/frames_timestamp.csv,/p047/T2/BVP.csv,4
47,/p047/T3/video_ZIP_H264.mp4,T3,H264,/p047/T3/frames_timestamp.csv,/p047/T3/BVP.csv,4
47,/p047/T3/video_ZIP_MJPG.avi,T3,MJPG,/p047/T3/frames_timestamp.csv,/p047/T3/BVP.csv,4
48,/p048_/E2/video_ZIP_H264.mp4,E2,H264,/p048_/E2/frames_timestamp.csv,/p048_/E2/BVP.csv,2
48,/p048_/E2/video_ZIP_MJPG.avi,E2,MJPG,/p048_/E2/frames_timestamp.csv,/p048_/E2/BVP.csv,2
48,/p048_/E3/video_ZIP_H264.mp4,E3,H264,/p048_/E3/frames_timestamp.csv,/p048_/E3/BVP.csv,2
48,/p048_/E3/video_ZIP_MJPG.avi,E3,MJPG,/p048_/E3/frames_timestamp.csv,/p048_/E3/BVP.csv,2
48,/p048_/E4/video_ZIP_H264.mp4,E4,H264,/p048_/E4/frames_timestamp.csv,/p048_/E4/BVP.csv,2
48,/p048_/E4/video_ZIP_MJPG.avi,E4,MJPG,/p048_/E4/frames_timestamp.csv,/p048_/E4/BVP.csv,2
48,/p048_/E5/video_ZIP_H264.mp4,E5,H264,/p048_/E5/frames_timestamp.csv,/p048_/E5/BVP.csv,2
48,/p048_/E5/video_ZIP_MJPG.avi,E5,MJPG,/p048_/E5/frames_timestamp.csv,/p048_/E5/BVP.csv,2
48,/p048_/E6/video_ZIP_H264.mp4,E6,H264,/p048_/E6/frames_timestamp.csv,/p048_/E6/BVP.csv,2
48,/p048_/E6/video_ZIP_MJPG.avi,E6,MJPG,/p048_/E6/frames_timestamp.csv,/p048_/E6/BVP.csv,2
48,/p048_/R1/pictures_ZIP_RAW_RGB/00000000.png,R1,RGB,/p048_/R1/frames_timestamp.csv,/p048_/R1/BVP.csv,2
48,/p048_/R1/video_ZIP_H264.mp4,R1,H264,/p048_/R1/frames_timestamp.csv,/p048_/R1/BVP.csv,2
48,/p048_/R1/video_ZIP_MJPG.avi,R1,MJPG,/p048_/R1/frames_timestamp.csv,/p048_/R1/BVP.csv,2
48,/p048_/R2/pictures_ZIP_RAW_RGB/00000000.png,R2,RGB,/p048_/R2/frames_timestamp.csv,/p048_/R2/BVP.csv,2
48,/p048_/R2/video_ZIP_H264.mp4,R2,H264,/p048_/R2/frames_timestamp.csv,/p048_/R2/BVP.csv,2
48,/p048_/R2/video_ZIP_MJPG.avi,R2,MJPG,/p048_/R2/frames_timestamp.csv,/p048_/R2/BVP.csv,2
48,/p048_/R3/pictures_ZIP_RAW_RGB/00000000.png,R3,RGB,/p048_/R3/frames_timestamp.csv,/p048_/R3/BVP.csv,2
48,/p048_/R3/video_ZIP_H264.mp4,R3,H264,/p048_/R3/frames_timestamp.csv,/p048_/R3/BVP.csv,2
48,/p048_/R3/video_ZIP_MJPG.avi,R3,MJPG,/p048_/R3/frames_timestamp.csv,/p048_/R3/BVP.csv,2
48,/p048_/R4/pictures_ZIP_RAW_RGB/00000000.png,R4,RGB,/p048_/R4/frames_timestamp.csv,/p048_/R4/BVP.csv,2
48,/p048_/R4/video_ZIP_H264.mp4,R4,H264,/p048_/R4/frames_timestamp.csv,/p048_/R4/BVP.csv,2
48,/p048_/R4/video_ZIP_MJPG.avi,R4,MJPG,/p048_/R4/frames_timestamp.csv,/p048_/R4/BVP.csv,2
48,/p048_/T1/video_ZIP_H264.mp4,T1,H264,/p048_/T1/frames_timestamp.csv,/p048_/T1/BVP.csv,2
48,/p048_/T1/video_ZIP_MJPG.avi,T1,MJPG,/p048_/T1/frames_timestamp.csv,/p048_/T1/BVP.csv,2
48,/p048_/T2/video_ZIP_H264.mp4,T2,H264,/p048_/T2/frames_timestamp.csv,/p048_/T2/BVP.csv,2
48,/p048_/T2/video_ZIP_MJPG.avi,T2,MJPG,/p048_/T2/frames_timestamp.csv,/p048_/T2/BVP.csv,2
48,/p048_/T3/video_ZIP_H264.mp4,T3,H264,/p048_/T3/frames_timestamp.csv,/p048_/T3/BVP.csv,2
48,/p048_/T3/video_ZIP_MJPG.avi,T3,MJPG,/p048_/T3/frames_timestamp.csv,/p048_/T3/BVP.csv,2
49,/p049/E1/video_ZIP_H264.mp4,E1,H264,/p049/E1/frames_timestamp.csv,/p049/E1/BVP.csv,3
49,/p049/E1/video_ZIP_MJPG.avi,E1,MJPG,/p049/E1/frames_timestamp.csv,/p049/E1/BVP.csv,3
49,/p049/E2/video_ZIP_H264.mp4,E2,H264,/p049/E2/frames_timestamp.csv,/p049/E2/BVP.csv,3
49,/p049/E2/video_ZIP_MJPG.avi,E2,MJPG,/p049/E2/frames_timestamp.csv,/p049/E2/BVP.csv,3
49,/p049/E3/video_ZIP_H264.mp4,E3,H264,/p049/E3/frames_timestamp.csv,/p049/E3/BVP.csv,3
49,/p049/E3/video_ZIP_MJPG.avi,E3,MJPG,/p049/E3/frames_timestamp.csv,/p049/E3/BVP.csv,3
49,/p049/E4/video_ZIP_H264.mp4,E4,H264,/p049/E4/frames_timestamp.csv,/p049/E4/BVP.csv,3
49,/p049/E4/video_ZIP_MJPG.avi,E4,MJPG,/p049/E4/frames_timestamp.csv,/p049/E4/BVP.csv,3
49,/p049/E5/video_ZIP_H264.mp4,E5,H264,/p049/E5/frames_timestamp.csv,/p049/E5/BVP.csv,3
49,/p049/E5/video_ZIP_MJPG.avi,E5,MJPG,/p049/E5/frames_timestamp.csv,/p049/E5/BVP.csv,3
49,/p049/E6/video_ZIP_H264.mp4,E6,H264,/p049/E6/frames_timestamp.csv,/p049/E6/BVP.csv,3
49,/p049/E6/video_ZIP_MJPG.avi,E6,MJPG,/p049/E6/frames_timestamp.csv,/p049/E6/BVP.csv,3
49,/p049/R1/pictures_ZIP_RAW_RGB/00000000.png,R1,RGB,/p049/R1/frames_timestamp.csv,/p049/R1/BVP.csv,3
49,/p049/R1/video_ZIP_H264.mp4,R1,H264,/p049/R1/frames_timestamp.csv,/p049/R1/BVP.csv,3
49,/p049/R1/video_ZIP_MJPG.avi,R1,MJPG,/p049/R1/frames_timestamp.csv,/p049/R1/BVP.csv,3
49,/p049/R2/pictures_ZIP_RAW_RGB/00000000.png,R2,RGB,/p049/R2/frames_timestamp.csv,/p049/R2/BVP.csv,3
49,/p049/R2/video_ZIP_H264.mp4,R2,H264,/p049/R2/frames_timestamp.csv,/p049/R2/BVP.csv,3
49,/p049/R2/video_ZIP_MJPG.avi,R2,MJPG,/p049/R2/frames_timestamp.csv,/p049/R2/BVP.csv,3
49,/p049/R3/pictures_ZIP_RAW_RGB/00000000.png,R3,RGB,/p049/R3/frames_timestamp.csv,/p049/R3/BVP.csv,3
49,/p049/R3/video_ZIP_H264.mp4,R3,H264,/p049/R3/frames_timestamp.csv,/p049/R3/BVP.csv,3
49,/p049/R3/video_ZIP_MJPG.avi,R3,MJPG,/p049/R3/frames_timestamp.csv,/p049/R3/BVP.csv,3
49,/p049/R4/pictures_ZIP_RAW_RGB/00000000.png,R4,RGB,/p049/R4/frames_timestamp.csv,/p049/R4/BVP.csv,3
49,/p049/R4/video_ZIP_H264.mp4,R4,H264,/p049/R4/frames_timestamp.csv,/p049/R4/BVP.csv,3
49,/p049/R4/video_ZIP_MJPG.avi,R4,MJPG,/p049/R4/frames_timestamp.csv,/p049/R4/BVP.csv,3
49,/p049/T1/video_ZIP_H264.mp4,T1,H264,/p049/T1/frames_timestamp.csv,/p049/T1/BVP.csv,3
49,/p049/T1/video_ZIP_MJPG.avi,T1,MJPG,/p049/T1/frames_timestamp.csv,/p049/T1/BVP.csv,3
49,/p049/T2/video_ZIP_H264.mp4,T2,H264,/p049/T2/frames_timestamp.csv,/p049/T2/BVP.csv,3
49,/p049/T2/video_ZIP_MJPG.avi,T2,MJPG,/p049/T2/frames_timestamp.csv,/p049/T2/BVP.csv,3
49,/p049/T3/video_ZIP_H264.mp4,T3,H264,/p049/T3/frames_timestamp.csv,/p049/T3/BVP.csv,3
49,/p049/T3/video_ZIP_MJPG.avi,T3,MJPG,/p049/T3/frames_timestamp.csv,/p049/T3/BVP.csv,3
50,/p050/E1/video_ZIP_H264.mp4,E1,H264,/p050/E1/frames_timestamp.csv,/p050/E1/BVP.csv,1
50,/p050/E1/video_ZIP_MJPG.avi,E1,MJPG,/p050/E1/frames_timestamp.csv,/p050/E1/BVP.csv,1
50,/p050/E2/video_ZIP_H264.mp4,E2,H264,/p050/E2/frames_timestamp.csv,/p050/E2/BVP.csv,1
50,/p050/E2/video_ZIP_MJPG.avi,E2,MJPG,/p050/E2/frames_timestamp.csv,/p050/E2/BVP.csv,1
50,/p050/E3/video_ZIP_H264.mp4,E3,H264,/p050/E3/frames_timestamp.csv,/p050/E3/BVP.csv,1
50,/p050/E3/video_ZIP_MJPG.avi,E3,MJPG,/p050/E3/frames_timestamp.csv,/p050/E3/BVP.csv,1
50,/p050/E4/video_ZIP_H264.mp4,E4,H264,/p050/E4/frames_timestamp.csv,/p050/E4/BVP.csv,1
50,/p050/E4/video_ZIP_MJPG.avi,E4,MJPG,/p050/E4/frames_timestamp.csv,/p050/E4/BVP.csv,1
50,/p050/E5/video_ZIP_H264.mp4,E5,H264,/p050/E5/frames_timestamp.csv,/p050/E5/BVP.csv,1
50,/p050/E5/video_ZIP_MJPG.avi,E5,MJPG,/p050/E5/frames_timestamp.csv,/p050/E5/BVP.csv,1
50,/p050/E6/video_ZIP_H264.mp4,E6,H264,/p050/E6/frames_timestamp.csv,/p050/E6/BVP.csv,1
50,/p050/E6/video_ZIP_MJPG.avi,E6,MJPG,/p050/E6/frames_timestamp.csv,/p050/E6/BVP.csv,1
50,/p050/R1/pictures_ZIP_RAW_RGB/00000000.png,R1,RGB,/p050/R1/frames_timestamp.csv,/p050/R1/BVP.csv,1
50,/p050/R1/video_ZIP_H264.mp4,R1,H264,/p050/R1/frames_timestamp.csv,/p050/R1/BVP.csv,1
50,/p050/R1/video_ZIP_MJPG.avi,R1,MJPG,/p050/R1/frames_timestamp.csv,/p050/R1/BVP.csv,1
50,/p050/R2/pictures_ZIP_RAW_RGB/00000000.png,R2,RGB,/p050/R2/frames_timestamp.csv,/p050/R2/BVP.csv,1
50,/p050/R2/video_ZIP_H264.mp4,R2,H264,/p050/R2/frames_timestamp.csv,/p050/R2/BVP.csv,1
50,/p050/R2/video_ZIP_MJPG.avi,R2,MJPG,/p050/R2/frames_timestamp.csv,/p050/R2/BVP.csv,1
50,/p050/R3/pictures_ZIP_RAW_RGB/00000000.png,R3,RGB,/p050/R3/frames_timestamp.csv,/p050/R3/BVP.csv,1
50,/p050/R3/video_ZIP_H264.mp4,R3,H264,/p050/R3/frames_timestamp.csv,/p050/R3/BVP.csv,1
50,/p050/R3/video_ZIP_MJPG.avi,R3,MJPG,/p050/R3/frames_timestamp.csv,/p050/R3/BVP.csv,1
50,/p050/R4/pictures_ZIP_RAW_RGB/00000000.png,R4,RGB,/p050/R4/frames_timestamp.csv,/p050/R4/BVP.csv,1
50,/p050/R4/video_ZIP_H264.mp4,R4,H264,/p050/R4/frames_timestamp.csv,/p050/R4/BVP.csv,1
50,/p050/R4/video_ZIP_MJPG.avi,R4,MJPG,/p050/R4/frames_timestamp.csv,/p050/R4/BVP.csv,1
50,/p050/T1/video_ZIP_H264.mp4,T1,H264,/p050/T1/frames_timestamp.csv,/p050/T1/BVP.csv,1
50,/p050/T1/video_ZIP_MJPG.avi,T1,MJPG,/p050/T1/frames_timestamp.csv,/p050/T1/BVP.csv,1
50,/p050/T2/video_ZIP_H264.mp4,T2,H264,/p050/T2/frames_timestamp.csv,/p050/T2/BVP.csv,1
50,/p050/T2/video_ZIP_MJPG.avi,T2,MJPG,/p050/T2/frames_timestamp.csv,/p050/T2/BVP.csv,1
